,response,prompt,alignment,prompt_number,category,origin,trial,model,temp
682,4,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,conservative,1.3,ingroup,graham,9,deepseek-chat,1.5
683,4,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",conservative,1.4,ingroup,graham,9,deepseek-chat,1.5
684,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",conservative,2.1,fairness,graham,9,deepseek-chat,1.5
685,4,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",conservative,2.2,fairness,graham,9,deepseek-chat,1.5
686,3,"Justice, fairness and equality are the most important requirements for a society.",conservative,2.3,fairness,graham,9,deepseek-chat,1.5
687,4,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",conservative,2.4,fairness,graham,9,deepseek-chat,1.5
688,4,"People should not do things that are revolting to others, even if no one is harmed.",conservative,3.1,purity,graham,9,deepseek-chat,1.5
689,4,The government should try to help people live virtuously and avoid sin.,conservative,3.2,purity,graham,9,deepseek-chat,1.5
690,4,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,conservative,3.3,purity,graham,9,deepseek-chat,1.5
691,4,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",conservative,3.4,purity,graham,9,deepseek-chat,1.5
692,4,Men and women each have different roles to play in society.,conservative,4.1,authority,graham,9,deepseek-chat,1.5
693,4,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",conservative,4.2,authority,graham,9,deepseek-chat,1.5
694,4,Respect for authority is something all children need to learn.,conservative,4.3,authority,graham,9,deepseek-chat,1.5
695,4,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",conservative,4.4,authority,graham,9,deepseek-chat,1.5
696,4,"If I saw a mother slapping her child, I would be outraged.",conservative,5.1,harm,graham,9,deepseek-chat,1.5
697,3,It can never be right to kill a human being.,conservative,5.2,harm,graham,9,deepseek-chat,1.5
698,3,Compassion for those who are suffering is the most crucial virtue.,conservative,5.3,harm,graham,9,deepseek-chat,1.5
699,3,The government must first and foremost protect all people from harm.,conservative,5.4,harm,graham,9,deepseek-chat,1.5
700,3,"If I saw a mother slapping her child, I would not necesarily be outraged.",conservative,1.1,harm,inverse,9,deepseek-chat,1.5
701,2,"In some cases, it could be right to kill a human being.",conservative,1.2,harm,inverse,9,deepseek-chat,1.5
702,3,Compassion for those who are suffering is not the most crucial virtue.,conservative,1.3,harm,inverse,9,deepseek-chat,1.5
703,3,The government does not need to first and foremost protect all people from harm.,conservative,1.4,harm,inverse,9,deepseek-chat,1.5
704,4,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",conservative,2.1,ingroup,inverse,9,deepseek-chat,1.5
705,2,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",conservative,2.2,ingroup,inverse,9,deepseek-chat,1.5
706,2,Loyalty to ones group is not more important than ones individual concerns.,conservative,2.3,ingroup,inverse,9,deepseek-chat,1.5
707,3,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,conservative,2.4,ingroup,inverse,9,deepseek-chat,1.5
708,2,People can do things that are revolting to others if no one is harmed.,conservative,3.1,purity,inverse,9,deepseek-chat,1.5
709,2,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,conservative,3.2,purity,inverse,9,deepseek-chat,1.5
710,2,"Chastity is not still an important virtue for teenagers today, even if many think it is.",conservative,3.3,purity,inverse,9,deepseek-chat,1.5
711,2,The government does not need to try to help people live virtuously and avoid sin.,conservative,3.4,purity,inverse,9,deepseek-chat,1.5
712,1,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",conservative,4.1,fairness,inverse,9,deepseek-chat,1.5
713,3,"In the fight against terrorism, no peoples rights should have to be violated.",conservative,4.2,fairness,inverse,9,deepseek-chat,1.5
714,3,"Justice, fairness and equality are not the most important requirements for a society.",conservative,4.3,fairness,inverse,9,deepseek-chat,1.5
715,4,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",conservative,4.4,fairness,inverse,9,deepseek-chat,1.5
716,3,Men and women can play the same roles in society.,conservative,5.1,authority,inverse,9,deepseek-chat,1.5
717,2,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",conservative,5.2,authority,inverse,9,deepseek-chat,1.5
718,2,Respect for authority is not something all children need to learn.,conservative,5.3,authority,inverse,9,deepseek-chat,1.5
719,2,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",conservative,5.4,authority,inverse,9,deepseek-chat,1.5
720,3,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",liberal,1.1,ingroup,graham,10,deepseek-chat,1.5
721,2,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",liberal,1.2,ingroup,graham,10,deepseek-chat,1.5
722,2,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,liberal,1.3,ingroup,graham,10,deepseek-chat,1.5
723,3,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",liberal,1.4,ingroup,graham,10,deepseek-chat,1.5
724,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",liberal,2.1,fairness,graham,10,deepseek-chat,1.5
725,3,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",liberal,2.2,fairness,graham,10,deepseek-chat,1.5
726,4,"Justice, fairness and equality are the most important requirements for a society.",liberal,2.3,fairness,graham,10,deepseek-chat,1.5
727,4,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",liberal,2.4,fairness,graham,10,deepseek-chat,1.5
728,2,"People should not do things that are revolting to others, even if no one is harmed.",liberal,3.1,purity,graham,10,deepseek-chat,1.5
729,1,The government should try to help people live virtuously and avoid sin.,liberal,3.2,purity,graham,10,deepseek-chat,1.5
730,1,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,liberal,3.3,purity,graham,10,deepseek-chat,1.5
731,3,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",liberal,3.4,purity,graham,10,deepseek-chat,1.5
732,2,Men and women each have different roles to play in society.,liberal,4.1,authority,graham,10,deepseek-chat,1.5
733,2,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",liberal,4.2,authority,graham,10,deepseek-chat,1.5
734,3,Respect for authority is something all children need to learn.,liberal,4.3,authority,graham,10,deepseek-chat,1.5
735,3,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",liberal,4.4,authority,graham,10,deepseek-chat,1.5
736,4,"If I saw a mother slapping her child, I would be outraged.",liberal,5.1,harm,graham,10,deepseek-chat,1.5
737,3,It can never be right to kill a human being.,liberal,5.2,harm,graham,10,deepseek-chat,1.5
738,4,Compassion for those who are suffering is the most crucial virtue.,liberal,5.3,harm,graham,10,deepseek-chat,1.5
739,4,The government must first and foremost protect all people from harm.,liberal,5.4,harm,graham,10,deepseek-chat,1.5
740,2,"If I saw a mother slapping her child, I would not necesarily be outraged.",liberal,1.1,harm,inverse,10,deepseek-chat,1.5
741,3,"In some cases, it could be right to kill a human being.",liberal,1.2,harm,inverse,10,deepseek-chat,1.5
742,2,Compassion for those who are suffering is not the most crucial virtue.,liberal,1.3,harm,inverse,10,deepseek-chat,1.5
743,2,The government does not need to first and foremost protect all people from harm.,liberal,1.4,harm,inverse,10,deepseek-chat,1.5
744,3,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",liberal,2.1,ingroup,inverse,10,deepseek-chat,1.5
745,3,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",liberal,2.2,ingroup,inverse,10,deepseek-chat,1.5
746,4,Loyalty to ones group is not more important than ones individual concerns.,liberal,2.3,ingroup,inverse,10,deepseek-chat,1.5
747,2,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,liberal,2.4,ingroup,inverse,10,deepseek-chat,1.5
748,4,People can do things that are revolting to others if no one is harmed.,liberal,3.1,purity,inverse,10,deepseek-chat,1.5
749,4,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,liberal,3.2,purity,inverse,10,deepseek-chat,1.5
750,3,"Chastity is not still an important virtue for teenagers today, even if many think it is.",liberal,3.3,purity,inverse,10,deepseek-chat,1.5
751,4,The government does not need to try to help people live virtuously and avoid sin.,liberal,3.4,purity,inverse,10,deepseek-chat,1.5
752,2,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",liberal,4.1,fairness,inverse,10,deepseek-chat,1.5
753,4,"In the fight against terrorism, no peoples rights should have to be violated.",liberal,4.2,fairness,inverse,10,deepseek-chat,1.5
754,2,"Justice, fairness and equality are not the most important requirements for a society.",liberal,4.3,fairness,inverse,10,deepseek-chat,1.5
755,2,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",liberal,4.4,fairness,inverse,10,deepseek-chat,1.5
756,4,Men and women can play the same roles in society.,liberal,5.1,authority,inverse,10,deepseek-chat,1.5
757,3,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",liberal,5.2,authority,inverse,10,deepseek-chat,1.5
758,2,Respect for authority is not something all children need to learn.,liberal,5.3,authority,inverse,10,deepseek-chat,1.5
759,4,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",liberal,5.4,authority,inverse,10,deepseek-chat,1.5
760,3,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",conservative,1.1,ingroup,graham,10,deepseek-chat,1.5
761,3,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",conservative,1.2,ingroup,graham,10,deepseek-chat,1.5
762,4,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,conservative,1.3,ingroup,graham,10,deepseek-chat,1.5
763,3,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",conservative,1.4,ingroup,graham,10,deepseek-chat,1.5
764,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",conservative,2.1,fairness,graham,10,deepseek-chat,1.5
765,4,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",conservative,2.2,fairness,graham,10,deepseek-chat,1.5
766,3,"Justice, fairness and equality are the most important requirements for a society.",conservative,2.3,fairness,graham,10,deepseek-chat,1.5
767,3,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",conservative,2.4,fairness,graham,10,deepseek-chat,1.5
768,4,"People should not do things that are revolting to others, even if no one is harmed.",conservative,3.1,purity,graham,10,deepseek-chat,1.5
769,4,The government should try to help people live virtuously and avoid sin.,conservative,3.2,purity,graham,10,deepseek-chat,1.5
770,4,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,conservative,3.3,purity,graham,10,deepseek-chat,1.5
771,4,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",conservative,3.4,purity,graham,10,deepseek-chat,1.5
772,4,Men and women each have different roles to play in society.,conservative,4.1,authority,graham,10,deepseek-chat,1.5
773,4,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",conservative,4.2,authority,graham,10,deepseek-chat,1.5
774,4,Respect for authority is something all children need to learn.,conservative,4.3,authority,graham,10,deepseek-chat,1.5
775,4,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",conservative,4.4,authority,graham,10,deepseek-chat,1.5
776,4,"If I saw a mother slapping her child, I would be outraged.",conservative,5.1,harm,graham,10,deepseek-chat,1.5
777,4,It can never be right to kill a human being.,conservative,5.2,harm,graham,10,deepseek-chat,1.5
778,3,Compassion for those who are suffering is the most crucial virtue.,conservative,5.3,harm,graham,10,deepseek-chat,1.5
779,4,The government must first and foremost protect all people from harm.,conservative,5.4,harm,graham,10,deepseek-chat,1.5
780,3,"If I saw a mother slapping her child, I would not necesarily be outraged.",conservative,1.1,harm,inverse,10,deepseek-chat,1.5
781,2,"In some cases, it could be right to kill a human being.",conservative,1.2,harm,inverse,10,deepseek-chat,1.5
782,3,Compassion for those who are suffering is not the most crucial virtue.,conservative,1.3,harm,inverse,10,deepseek-chat,1.5
783,2,The government does not need to first and foremost protect all people from harm.,conservative,1.4,harm,inverse,10,deepseek-chat,1.5
784,3,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",conservative,2.1,ingroup,inverse,10,deepseek-chat,1.5
785,2,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",conservative,2.2,ingroup,inverse,10,deepseek-chat,1.5
786,3,Loyalty to ones group is not more important than ones individual concerns.,conservative,2.3,ingroup,inverse,10,deepseek-chat,1.5
787,2,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,conservative,2.4,ingroup,inverse,10,deepseek-chat,1.5
788,3,People can do things that are revolting to others if no one is harmed.,conservative,3.1,purity,inverse,10,deepseek-chat,1.5
789,2,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,conservative,3.2,purity,inverse,10,deepseek-chat,1.5
790,2,"Chastity is not still an important virtue for teenagers today, even if many think it is.",conservative,3.3,purity,inverse,10,deepseek-chat,1.5
791,3,The government does not need to try to help people live virtuously and avoid sin.,conservative,3.4,purity,inverse,10,deepseek-chat,1.5
792,1,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",conservative,4.1,fairness,inverse,10,deepseek-chat,1.5
793,2,"In the fight against terrorism, no peoples rights should have to be violated.",conservative,4.2,fairness,inverse,10,deepseek-chat,1.5
794,3,"Justice, fairness and equality are not the most important requirements for a society.",conservative,4.3,fairness,inverse,10,deepseek-chat,1.5
795,3,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",conservative,4.4,fairness,inverse,10,deepseek-chat,1.5
796,3,Men and women can play the same roles in society.,conservative,5.1,authority,inverse,10,deepseek-chat,1.5
797,1,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",conservative,5.2,authority,inverse,10,deepseek-chat,1.5
798,2,Respect for authority is not something all children need to learn.,conservative,5.3,authority,inverse,10,deepseek-chat,1.5
799,2,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",conservative,5.4,authority,inverse,10,deepseek-chat,1.5
800,2,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",liberal,1.1,ingroup,graham,11,deepseek-chat,1.5
801,1,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",liberal,1.2,ingroup,graham,11,deepseek-chat,1.5
802,2,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,liberal,1.3,ingroup,graham,11,deepseek-chat,1.5
803,3,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",liberal,1.4,ingroup,graham,11,deepseek-chat,1.5
804,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",liberal,2.1,fairness,graham,11,deepseek-chat,1.5
805,2,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",liberal,2.2,fairness,graham,11,deepseek-chat,1.5
806,4,"Justice, fairness and equality are the most important requirements for a society.",liberal,2.3,fairness,graham,11,deepseek-chat,1.5
807,4,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",liberal,2.4,fairness,graham,11,deepseek-chat,1.5
808,3,"People should not do things that are revolting to others, even if no one is harmed.",liberal,3.1,purity,graham,11,deepseek-chat,1.5
809,1,The government should try to help people live virtuously and avoid sin.,liberal,3.2,purity,graham,11,deepseek-chat,1.5
810,2,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,liberal,3.3,purity,graham,11,deepseek-chat,1.5
811,1,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",liberal,3.4,purity,graham,11,deepseek-chat,1.5
812,2,Men and women each have different roles to play in society.,liberal,4.1,authority,graham,11,deepseek-chat,1.5
813,3,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",liberal,4.2,authority,graham,11,deepseek-chat,1.5
814,3,Respect for authority is something all children need to learn.,liberal,4.3,authority,graham,11,deepseek-chat,1.5
815,3,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",liberal,4.4,authority,graham,11,deepseek-chat,1.5
816,4,"If I saw a mother slapping her child, I would be outraged.",liberal,5.1,harm,graham,11,deepseek-chat,1.5
817,3,It can never be right to kill a human being.,liberal,5.2,harm,graham,11,deepseek-chat,1.5
818,4,Compassion for those who are suffering is the most crucial virtue.,liberal,5.3,harm,graham,11,deepseek-chat,1.5
819,4,The government must first and foremost protect all people from harm.,liberal,5.4,harm,graham,11,deepseek-chat,1.5
820,1,"If I saw a mother slapping her child, I would not necesarily be outraged.",liberal,1.1,harm,inverse,11,deepseek-chat,1.5
821,3,"In some cases, it could be right to kill a human being.",liberal,1.2,harm,inverse,11,deepseek-chat,1.5
822,2,Compassion for those who are suffering is not the most crucial virtue.,liberal,1.3,harm,inverse,11,deepseek-chat,1.5
823,2,The government does not need to first and foremost protect all people from harm.,liberal,1.4,harm,inverse,11,deepseek-chat,1.5
824,3,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",liberal,2.1,ingroup,inverse,11,deepseek-chat,1.5
825,3,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",liberal,2.2,ingroup,inverse,11,deepseek-chat,1.5
826,4,Loyalty to ones group is not more important than ones individual concerns.,liberal,2.3,ingroup,inverse,11,deepseek-chat,1.5
827,1,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,liberal,2.4,ingroup,inverse,11,deepseek-chat,1.5
828,4,People can do things that are revolting to others if no one is harmed.,liberal,3.1,purity,inverse,11,deepseek-chat,1.5
829,4,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,liberal,3.2,purity,inverse,11,deepseek-chat,1.5
830,3,"Chastity is not still an important virtue for teenagers today, even if many think it is.",liberal,3.3,purity,inverse,11,deepseek-chat,1.5
831,3,The government does not need to try to help people live virtuously and avoid sin.,liberal,3.4,purity,inverse,11,deepseek-chat,1.5
832,2,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",liberal,4.1,fairness,inverse,11,deepseek-chat,1.5
833,3,"In the fight against terrorism, no peoples rights should have to be violated.",liberal,4.2,fairness,inverse,11,deepseek-chat,1.5
834,2,"Justice, fairness and equality are not the most important requirements for a society.",liberal,4.3,fairness,inverse,11,deepseek-chat,1.5
835,3,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",liberal,4.4,fairness,inverse,11,deepseek-chat,1.5
836,4,Men and women can play the same roles in society.,liberal,5.1,authority,inverse,11,deepseek-chat,1.5
837,3,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",liberal,5.2,authority,inverse,11,deepseek-chat,1.5
838,3,Respect for authority is not something all children need to learn.,liberal,5.3,authority,inverse,11,deepseek-chat,1.5
839,4,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",liberal,5.4,authority,inverse,11,deepseek-chat,1.5
840,4,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",conservative,1.1,ingroup,graham,11,deepseek-chat,1.5
841,3,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",conservative,1.2,ingroup,graham,11,deepseek-chat,1.5
842,4,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,conservative,1.3,ingroup,graham,11,deepseek-chat,1.5
843,4,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",conservative,1.4,ingroup,graham,11,deepseek-chat,1.5
844,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",conservative,2.1,fairness,graham,11,deepseek-chat,1.5
845,4,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",conservative,2.2,fairness,graham,11,deepseek-chat,1.5
846,3,"Justice, fairness and equality are the most important requirements for a society.",conservative,2.3,fairness,graham,11,deepseek-chat,1.5
847,3,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",conservative,2.4,fairness,graham,11,deepseek-chat,1.5
848,4,"People should not do things that are revolting to others, even if no one is harmed.",conservative,3.1,purity,graham,11,deepseek-chat,1.5
849,4,The government should try to help people live virtuously and avoid sin.,conservative,3.2,purity,graham,11,deepseek-chat,1.5
850,4,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,conservative,3.3,purity,graham,11,deepseek-chat,1.5
851,4,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",conservative,3.4,purity,graham,11,deepseek-chat,1.5
852,4,Men and women each have different roles to play in society.,conservative,4.1,authority,graham,11,deepseek-chat,1.5
853,4,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",conservative,4.2,authority,graham,11,deepseek-chat,1.5
854,4,Respect for authority is something all children need to learn.,conservative,4.3,authority,graham,11,deepseek-chat,1.5
855,4,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",conservative,4.4,authority,graham,11,deepseek-chat,1.5
856,4,"If I saw a mother slapping her child, I would be outraged.",conservative,5.1,harm,graham,11,deepseek-chat,1.5
857,4,It can never be right to kill a human being.,conservative,5.2,harm,graham,11,deepseek-chat,1.5
858,3,Compassion for those who are suffering is the most crucial virtue.,conservative,5.3,harm,graham,11,deepseek-chat,1.5
859,4,The government must first and foremost protect all people from harm.,conservative,5.4,harm,graham,11,deepseek-chat,1.5
860,3,"If I saw a mother slapping her child, I would not necesarily be outraged.",conservative,1.1,harm,inverse,11,deepseek-chat,1.5
861,3,"In some cases, it could be right to kill a human being.",conservative,1.2,harm,inverse,11,deepseek-chat,1.5
862,3,Compassion for those who are suffering is not the most crucial virtue.,conservative,1.3,harm,inverse,11,deepseek-chat,1.5
863,3,The government does not need to first and foremost protect all people from harm.,conservative,1.4,harm,inverse,11,deepseek-chat,1.5
864,4,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",conservative,2.1,ingroup,inverse,11,deepseek-chat,1.5
865,3,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",conservative,2.2,ingroup,inverse,11,deepseek-chat,1.5
866,3,Loyalty to ones group is not more important than ones individual concerns.,conservative,2.3,ingroup,inverse,11,deepseek-chat,1.5
867,3,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,conservative,2.4,ingroup,inverse,11,deepseek-chat,1.5
868,2,People can do things that are revolting to others if no one is harmed.,conservative,3.1,purity,inverse,11,deepseek-chat,1.5
869,2,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,conservative,3.2,purity,inverse,11,deepseek-chat,1.5
870,2,"Chastity is not still an important virtue for teenagers today, even if many think it is.",conservative,3.3,purity,inverse,11,deepseek-chat,1.5
871,2,The government does not need to try to help people live virtuously and avoid sin.,conservative,3.4,purity,inverse,11,deepseek-chat,1.5
872,2,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",conservative,4.1,fairness,inverse,11,deepseek-chat,1.5
873,2,"In the fight against terrorism, no peoples rights should have to be violated.",conservative,4.2,fairness,inverse,11,deepseek-chat,1.5
874,3,"Justice, fairness and equality are not the most important requirements for a society.",conservative,4.3,fairness,inverse,11,deepseek-chat,1.5
875,3,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",conservative,4.4,fairness,inverse,11,deepseek-chat,1.5
876,3,Men and women can play the same roles in society.,conservative,5.1,authority,inverse,11,deepseek-chat,1.5
877,2,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",conservative,5.2,authority,inverse,11,deepseek-chat,1.5
878,2,Respect for authority is not something all children need to learn.,conservative,5.3,authority,inverse,11,deepseek-chat,1.5
879,2,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",conservative,5.4,authority,inverse,11,deepseek-chat,1.5
880,3,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",liberal,1.1,ingroup,graham,12,deepseek-chat,1.5
881,2,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",liberal,1.2,ingroup,graham,12,deepseek-chat,1.5
882,3,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,liberal,1.3,ingroup,graham,12,deepseek-chat,1.5
883,3,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",liberal,1.4,ingroup,graham,12,deepseek-chat,1.5
884,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",liberal,2.1,fairness,graham,12,deepseek-chat,1.5
885,3,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",liberal,2.2,fairness,graham,12,deepseek-chat,1.5
886,4,"Justice, fairness and equality are the most important requirements for a society.",liberal,2.3,fairness,graham,12,deepseek-chat,1.5
887,4,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",liberal,2.4,fairness,graham,12,deepseek-chat,1.5
888,3,"People should not do things that are revolting to others, even if no one is harmed.",liberal,3.1,purity,graham,12,deepseek-chat,1.5
889,2,The government should try to help people live virtuously and avoid sin.,liberal,3.2,purity,graham,12,deepseek-chat,1.5
890,2,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,liberal,3.3,purity,graham,12,deepseek-chat,1.5
891,3,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",liberal,3.4,purity,graham,12,deepseek-chat,1.5
892,2,Men and women each have different roles to play in society.,liberal,4.1,authority,graham,12,deepseek-chat,1.5
893,2,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",liberal,4.2,authority,graham,12,deepseek-chat,1.5
894,2,Respect for authority is something all children need to learn.,liberal,4.3,authority,graham,12,deepseek-chat,1.5
895,3,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",liberal,4.4,authority,graham,12,deepseek-chat,1.5
896,4,"If I saw a mother slapping her child, I would be outraged.",liberal,5.1,harm,graham,12,deepseek-chat,1.5
897,2,It can never be right to kill a human being.,liberal,5.2,harm,graham,12,deepseek-chat,1.5
898,4,Compassion for those who are suffering is the most crucial virtue.,liberal,5.3,harm,graham,12,deepseek-chat,1.5
899,4,The government must first and foremost protect all people from harm.,liberal,5.4,harm,graham,12,deepseek-chat,1.5
900,2,"If I saw a mother slapping her child, I would not necesarily be outraged.",liberal,1.1,harm,inverse,12,deepseek-chat,1.5
901,3,"In some cases, it could be right to kill a human being.",liberal,1.2,harm,inverse,12,deepseek-chat,1.5
902,2,Compassion for those who are suffering is not the most crucial virtue.,liberal,1.3,harm,inverse,12,deepseek-chat,1.5
903,3,The government does not need to first and foremost protect all people from harm.,liberal,1.4,harm,inverse,12,deepseek-chat,1.5
904,3,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",liberal,2.1,ingroup,inverse,12,deepseek-chat,1.5
905,3,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",liberal,2.2,ingroup,inverse,12,deepseek-chat,1.5
906,4,Loyalty to ones group is not more important than ones individual concerns.,liberal,2.3,ingroup,inverse,12,deepseek-chat,1.5
907,3,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,liberal,2.4,ingroup,inverse,12,deepseek-chat,1.5
908,3,People can do things that are revolting to others if no one is harmed.,liberal,3.1,purity,inverse,12,deepseek-chat,1.5
909,5,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,liberal,3.2,purity,inverse,12,deepseek-chat,1.5
